0.8488
0.7608
0.5921
0.7406
0.7371
0.7332
0.6520
0.4660
0.4644
0.3168
0.3660
0.2579
0.3665
0.3089
0.2654
0.2430
0.3726
0.4443
0.2944
0.3614
0.4370
0.2653
0.1767
0.3207
0.2526
0.2719
0.3394
0.2288
0.2006
0.3440
0.1332
0.2341
0.2853
0.2408
0.0962
0.2234
0.1947
0.2140
0.1679
0.2019
0.1377
0.1690
0.2170
0.1391
0.1498
0.1155
0.1602
0.4207
0.0961
0.2070
0.0968
0.1231
0.0753
0.1378
0.1604
0.2777
0.0843
0.1421
0.1264
0.1540
0.1051
0.0910
0.0605
0.1336
0.1346
0.0651
0.0307
0.1044
0.1019
0.0456
0.1569
0.1028
0.0235
0.0543
0.1507
0.0791
0.1163
0.1657
0.2289
0.1553
0.1462
0.0941
0.0107
0.1176
0.0737
0.0588
0.0913
0.0954
0.0679
0.0623
0.0570
0.1017
0.0883
0.0290
0.0660
0.2525
0.0209
0.1265
0.0556
0.0381
