0.5278
0.9862
0.6991
0.6528
0.6970
0.7393
0.4158
0.4464
0.4052
0.2502
0.6697
0.4095
0.2985
0.3036
0.2614
0.1523
0.1981
0.2696
0.2115
0.2721
0.2323
0.2312
0.2440
0.1043
0.1410
0.2996
0.1712
0.0497
0.0682
0.1016
0.1055
0.0845
0.0528
0.0328
0.0144
0.0563
0.0339
0.0541
0.0237
0.0312
0.0757
0.0106
0.0246
0.0449
0.0164
0.0092
0.0208
0.0044
0.0048
0.0119
0.0039
0.0176
0.0067
0.0011
0.0205
0.0279
0.0267
0.0360
0.0073
0.0632
0.0147
0.0161
0.0014
0.0009
0.0004
0.0006
0.0006
0.0004
0.0005
0.0004
0.0004
0.0018
0.1632
0.1708
0.0029
0.0349
0.0030
0.0010
0.0017
0.0013
0.0010
0.0012
0.0010
0.0008
0.0004
0.0017
0.0003
0.0004
0.0007
0.0010
0.0004
0.0002
0.0002
0.0008
0.0002
0.0002
0.0002
0.0012
0.0006
0.0001
